Latitude,Longitude,Month,Day,Year,Total pieces/km^2,Micro,Macro,Total Weight,micro,macro,Source,Info,Mesh Size,Count/km^2 .335-.999 mm,Count/km^2 1.00-4.75 mm,Count/km^2 4.75-200 mm,Count/km^2 >200 mm,total/km^2,g/km^2 .335-.999 mm,g/km^2 1.00-4.75 mm,g/km^2 4.75-200 mm,g/km^2 >200 mm,Sea State (Beaufort Scale),INFO
42.9631,6.2806,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.9187,6.2976,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.8727,6.3134,5,30,2008,7.86,0.00,7.86,78.40,0.00,78.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,78.4,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.8299,6.3317,5,30,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.7873,6.3521,5,30,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.7537,6.3406,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.7113,6.3663,5,30,2008,13.75,0.00,13.75,137.20,0.00,137.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,13.75,13.75,,,,137.2,1,Macroplastic observations MED-2008-raw data-ifremer
42.7248,6.3048,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.7204,6.2448,5,30,2008,9.82,0.00,9.82,98.00,0.00,98.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,98,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.7137,6.1843,5,30,2008,23.58,0.00,23.58,235.20,0.00,235.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,23.58,23.58,,,,235.2,0,Macroplastic observations MED-2008-raw data-ifremer
42.7053,6.1234,5,30,2008,19.65,0.00,19.65,352.80,0.00,352.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,19.65,19.65,,,,352.8,0,Macroplastic observations MED-2008-raw data-ifremer
42.7066,6.0727,5,30,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,1,Macroplastic observations MED-2008-raw data-ifremer
42.7067,6.0662,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.7324,6.0058,5,30,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.7582,5.9445,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.8051,5.7427,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.7922,5.6725,5,30,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.7786,5.6068,5,30,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.7651,5.543,5,30,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.8378,5.4744,5,31,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.8405,5.4115,5,31,2008,1.96,0.00,1.96,135.60,0.00,135.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,135.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.845,5.3446,5,31,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.8498,5.2777,5,31,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.8404,5.2511,5,31,2008,0.00,0.00,0.00,156.80,0.00,156.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,156.8,2,Macroplastic observations MED-2008-raw data-ifremer
42.8137,5.2937,5,31,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.7216,6.6075,6,2,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.6823,6.6507,6,2,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,2,Macroplastic observations MED-2008-raw data-ifremer
42.6429,6.6922,6,2,2008,5.89,0.00,5.89,215.60,0.00,215.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,215.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.6037,6.7353,6,2,2008,9.82,0.00,9.82,1922.20,0.00,1922.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,"1,922.20",2,Macroplastic observations MED-2008-raw data-ifremer
42.5619,6.7852,6,2,2008,7.86,0.00,7.86,194.40,0.00,194.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,194.4,2,Macroplastic observations MED-2008-raw data-ifremer
42.5213,6.8333,6,2,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.4799,6.8805,6,2,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.4273,6.8634,6,2,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.3966,6.9111,6,2,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.3662,6.9605,6,2,2008,17.68,0.00,17.68,646.80,0.00,646.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,17.68,17.68,,,,646.8,2.5,Macroplastic observations MED-2008-raw data-ifremer
42.3355,7.0105,6,2,2008,19.65,0.00,19.65,385.50,0.00,385.50,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,19.65,19.65,,,,385.5,1,Macroplastic observations MED-2008-raw data-ifremer
42.3554,7.0568,6,2,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.4042,7.0723,6,2,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.4532,7.088,6,2,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.4583,7.0912,6,2,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.5102,7.1122,6,2,2008,3.93,0.00,3.93,352.80,0.00,352.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,352.8,2,Macroplastic observations MED-2008-raw data-ifremer
42.563,7.13,6,2,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
43.313,7.4368,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.335,7.4295,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.325,7.4076,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.3158,7.3877,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.3184,7.3693,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.3303,7.3485,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.357,7.3208,6,3,2008,3.93,0.00,3.93,196.00,0.00,196.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,196,1,Macroplastic observations MED-2008-raw data-ifremer
43.3905,7.3559,6,3,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,1,Macroplastic observations MED-2008-raw data-ifremer
43.4246,7.3911,6,3,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,1,Macroplastic observations MED-2008-raw data-ifremer
43.4596,7.427,6,3,2008,7.86,0.00,7.86,78.40,0.00,78.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,78.4,1,Macroplastic observations MED-2008-raw data-ifremer
43.4948,7.4633,6,3,2008,5.89,0.00,5.89,215.60,0.00,215.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,215.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.5311,7.5041,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.5649,7.5454,6,3,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.5359,7.5852,6,3,2008,1.96,0.00,1.96,135.60,0.00,135.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,135.6,1,Macroplastic observations MED-2008-raw data-ifremer
43.5018,7.6253,6,3,2008,1.96,0.00,1.96,333.20,0.00,333.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,333.2,1,Macroplastic observations MED-2008-raw data-ifremer
43.4995,7.628,6,3,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
43.4688,7.6655,6,3,2008,21.61,0.00,21.61,372.40,0.00,372.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,21.61,21.61,,,,372.4,1,Macroplastic observations MED-2008-raw data-ifremer
43.4375,7.7083,6,3,2008,5.89,0.00,5.89,529.20,0.00,529.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,529.2,1.5,Macroplastic observations MED-2008-raw data-ifremer
43.4065,7.7559,6,3,2008,7.86,0.00,7.86,392.00,0.00,392.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,392,2,Macroplastic observations MED-2008-raw data-ifremer
43.3838,7.7373,6,3,2008,7.86,0.00,7.86,78.40,0.00,78.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,78.4,2,Macroplastic observations MED-2008-raw data-ifremer
43.4894,7.2869,6,4,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.4582,7.332,6,4,2008,0.00,0.00,0.00,352.80,0.00,352.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,352.8,2,Macroplastic observations MED-2008-raw data-ifremer
43.2891,7.8605,6,4,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.3358,7.8405,6,4,2008,5.89,0.00,5.89,174.80,0.00,174.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,174.8,0,Macroplastic observations MED-2008-raw data-ifremer
43.3525,7.7999,6,4,2008,3.93,0.00,3.93,2177.00,0.00,2177.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,"2,177.00",0,Macroplastic observations MED-2008-raw data-ifremer
43.3547,7.7943,6,4,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0,Macroplastic observations MED-2008-raw data-ifremer
43.3685,7.7312,6,4,2008,1.96,0.00,1.96,176.40,0.00,176.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,176.4,0.5,Macroplastic observations MED-2008-raw data-ifremer
43.3823,7.6682,6,4,2008,0.00,0.00,0.00,156.80,0.00,156.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,156.8,1,Macroplastic observations MED-2008-raw data-ifremer
43.3952,7.6086,6,4,2008,0.00,0.00,0.00,156.80,0.00,156.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,156.8,1,Macroplastic observations MED-2008-raw data-ifremer
43.2185,7.1313,6,5,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.1615,7.1207,6,5,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
43.106,7.0028,6,5,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.0875,6.9366,6,5,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
43.0845,6.8889,6,5,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
43.1203,6.8908,6,5,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9556,6.3888,8,18,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.9199,6.4251,8,18,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.884,6.4619,8,18,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.85,6.4991,8,18,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.8152,6.5385,8,18,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.7762,6.5795,8,18,2008,3.93,0.00,3.93,196.00,0.00,196.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,196,2,Macroplastic observations MED-2008-raw data-ifremer
42.7375,6.6205,8,18,2008,11.79,0.00,11.79,117.60,0.00,117.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.79,11.79,,,,117.6,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.7221,6.6282,8,18,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.6849,6.67,8,18,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.6479,6.7141,8,18,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.6082,6.7565,8,18,2008,5.89,0.00,5.89,132.30,0.00,132.30,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,132.3,1,Macroplastic observations MED-2008-raw data-ifremer
42.5664,6.8016,8,18,2008,7.86,0.00,7.86,176.40,0.00,176.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,176.4,1,Macroplastic observations MED-2008-raw data-ifremer
42.5223,6.8477,8,18,2008,3.93,0.00,3.93,63.70,0.00,63.70,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,63.7,1,Macroplastic observations MED-2008-raw data-ifremer
42.4768,6.8925,8,18,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.4308,6.9368,8,18,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.3846,6.98,8,18,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,1,Macroplastic observations MED-2008-raw data-ifremer
42.2182,7.1246,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.2524,7.1444,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.2818,7.1869,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.3017,7.2346,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.3368,7.2854,8,19,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.3713,7.3383,8,19,2008,3.93,0.00,3.93,39.20,0.00,39.20,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,3.93,3.93,,,,39.2,2,Macroplastic observations MED-2008-raw data-ifremer
42.4049,7.3917,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.423,7.4204,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,2,Macroplastic observations MED-2008-raw data-ifremer
42.4691,7.4467,8,19,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,2,Macroplastic observations MED-2008-raw data-ifremer
42.5158,7.466,8,19,2008,5.89,0.00,5.89,58.80,0.00,58.80,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,5.89,5.89,,,,58.8,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.5602,7.4814,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.603,7.4931,8,19,2008,7.86,0.00,7.86,78.40,0.00,78.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,78.4,1.5,Macroplastic observations MED-2008-raw data-ifremer
42.6372,7.4498,8,19,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.6429,7.4316,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.6754,7.3863,8,19,2008,11.79,0.00,11.79,117.60,0.00,117.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.79,11.79,,,,117.6,0.5,Macroplastic observations MED-2008-raw data-ifremer
42.7086,7.3392,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.7436,7.2917,8,19,2008,9.82,0.00,9.82,214.00,0.00,214.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,9.82,9.82,,,,214,1,Macroplastic observations MED-2008-raw data-ifremer
42.7804,7.241,8,19,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.8148,7.1937,8,19,2008,11.79,0.00,11.79,117.60,0.00,117.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,11.79,11.79,,,,117.6,1,Macroplastic observations MED-2008-raw data-ifremer
42.8466,7.1547,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,1,Macroplastic observations MED-2008-raw data-ifremer
42.9077,7.0176,8,19,2008,0.00,0.00,0.00,0.00,0.00,0.00,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,0,0.00,,,,0,0,Macroplastic observations MED-2008-raw data-ifremer
42.9394,6.9721,8,19,2008,7.86,0.00,7.86,78.40,0.00,78.40,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,7.86,7.86,,,,78.4,0,Macroplastic observations MED-2008-raw data-ifremer
42.9659,6.9785,8,19,2008,1.96,0.00,1.96,19.60,0.00,19.60,F.Galgani,Unsure if adjusted. macro micro separated at 4.75mm,>200mm,,,,1.96,1.96,,,,19.6,0,Macroplastic observations MED-2008-raw data-ifremer
