Latitude ,Longitude ,Month,Day,Year,#/km2,Microplastics #/km^2,Macroplastics # /km^2,Total Wieght (g)/km^2,Microplastics Weight (g)/ km^2,Macroplastics Weight (g) /km^2,Source,Notes,Mesh Size,Conc
39.61,-63.53,5,30,2003,1200,,,,,,SEA Education,Not adjusted,333um,39.61-63.5353020031200SEA EducationNot adjusted333um
42.16,-64.31,6,1,2003,6352,,,,,,SEA Education,Not adjusted,333um,42.16-64.316120036352SEA EducationNot adjusted333um
43.68,-63.39,6,7,2003,0,,,,,,SEA Education,Not adjusted,333um,43.68-63.396720030SEA EducationNot adjusted333um
42.5,-63.7,6,8,2003,0,,,,,,SEA Education,Not adjusted,333um,42.5-63.76820030SEA EducationNot adjusted333um
42.39,-68.5,6,10,2003,2160,,,,,,SEA Education,Not adjusted,333um,42.39-68.561020032160SEA EducationNot adjusted333um
42.34,-70.26,6,12,2003,8485,,,,,,SEA Education,Not adjusted,333um,42.34-70.2661220038485SEA EducationNot adjusted333um
42.13,-70.23,6,13,2003,3240,,,,,,SEA Education,Not adjusted,333um,42.13-70.2361320033240SEA EducationNot adjusted333um
41.39,-70.92,6,27,2003,1350,,,,,,SEA Education,Not adjusted,333um,41.39-70.9262720031350SEA EducationNot adjusted333um
40.69,-71.12,6,28,2003,2700,,,,,,SEA Education,Not adjusted,333um,40.69-71.1262820032700SEA EducationNot adjusted333um
40.64,-71.23,6,28,2003,0,,,,,,SEA Education,Not adjusted,333um,40.64-71.2362820030SEA EducationNot adjusted333um
39.81,-70.76,6,29,2003,0,,,,,,SEA Education,Not adjusted,333um,39.81-70.7662920030SEA EducationNot adjusted333um
39.95,-71.08,6,30,2003,4050,,,,,,SEA Education,Not adjusted,333um,39.95-71.0863020034050SEA EducationNot adjusted333um
39.84,-71.11,6,30,2003,3780,,,,,,SEA Education,Not adjusted,333um,39.84-71.1163020033780SEA EducationNot adjusted333um
40.18,-70.73,7,1,2003,0,,,,,,SEA Education,Not adjusted,333um,40.18-70.737120030SEA EducationNot adjusted333um
40.3,-70.71,7,1,2003,0,,,,,,SEA Education,Not adjusted,333um,40.3-70.717120030SEA EducationNot adjusted333um
41.02,-71.33,7,2,2003,0,,,,,,SEA Education,Not adjusted,333um,41.02-71.337220030SEA EducationNot adjusted333um
41.32,-71.12,7,3,2003,1080,,,,,,SEA Education,Not adjusted,333um,41.32-71.127320031080SEA EducationNot adjusted333um
21.82,-157.55,7,5,2003,432,,,,,,SEA Education,Not Adjusted,333um,21.82-157.55752003432SEA EducationNot Adjusted333um
22.5,-157.43,7,5,2003,540,,,,,,SEA Education,Not Adjusted,333um,22.5-157.43752003540SEA EducationNot Adjusted333um
23.43,-157.12,7,6,2003,524,,,,,,SEA Education,Not Adjusted,333um,23.43-157.12762003524SEA EducationNot Adjusted333um
24.08,-156.87,7,6,2003,9179,,,,,,SEA Education,Not Adjusted,333um,24.08-156.877620039179SEA EducationNot Adjusted333um
25.06,-156.94,7,7,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.06-156.947720030SEA EducationNot Adjusted333um
25.92,-156.96,7,7,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.92-156.967720030SEA EducationNot Adjusted333um
26.59,-156.82,7,7,2003,2700,,,,,,SEA Education,Not Adjusted,333um,26.59-156.827720032700SEA EducationNot Adjusted333um
27.25,-156.77,7,8,2003,0,,,,,,SEA Education,Not Adjusted,333um,27.25-156.777820030SEA EducationNot Adjusted333um
29.94,-156.71,7,9,2003,13362,,,,,,SEA Education,Not Adjusted,333um,29.94-156.7179200313362SEA EducationNot Adjusted333um
30.31,-155.93,7,10,2003,24385,,,,,,SEA Education,Not Adjusted,333um,30.31-155.93710200324385SEA EducationNot Adjusted333um
33.34,-151.97,7,12,2003,24055,,,,,,SEA Education,Not Adjusted,333um,33.34-151.97712200324055SEA EducationNot Adjusted333um
36.34,-149.9,7,13,2003,12599,,,,,,SEA Education,Not Adjusted,333um,36.34-149.9713200312599SEA EducationNot Adjusted333um
37.03,-149.44,7,13,2003,16381,,,,,,SEA Education,Not Adjusted,333um,37.03-149.44713200316381SEA EducationNot Adjusted333um
37.73,-148.97,7,14,2003,12959,,,,,,SEA Education,Not Adjusted,333um,37.73-148.97714200312959SEA EducationNot Adjusted333um
39.76,-147.72,7,14,2003,1080,,,,,,SEA Education,Not Adjusted,333um,39.76-147.7271420031080SEA EducationNot Adjusted333um
41.07,-146.64,7,15,2003,19438,,,,,,SEA Education,Not Adjusted,333um,41.07-146.64715200319438SEA EducationNot Adjusted333um
41.11,-145.74,7,15,2003,0,,,,,,SEA Education,Not Adjusted,333um,41.11-145.7471520030SEA EducationNot Adjusted333um
41.18,-143.62,7,17,2003,6612,,,,,,SEA Education,Not Adjusted,333um,41.18-143.6271720036612SEA EducationNot Adjusted333um
41.07,-137.24,7,19,2003,6612,,,,,,SEA Education,Not Adjusted,333um,41.07-137.2471920036612SEA EducationNot Adjusted333um
40.82,-135.73,7,20,2003,3240,,,,,,SEA Education,Not Adjusted,333um,40.82-135.7372020033240SEA EducationNot Adjusted333um
40.68,-134.88,7,20,2003,43197,,,,,,SEA Education,Not Adjusted,333um,40.68-134.88720200343197SEA EducationNot Adjusted333um
40.3,-69.74,7,20,2003,2160,,,,,,SEA Education,Not adjusted,333um,40.3-69.7472020032160SEA EducationNot adjusted333um
39.94,-69.34,7,20,2003,9359,,,,,,SEA Education,Not adjusted,333um,39.94-69.3472020039359SEA EducationNot adjusted333um
40.35,-69.23,7,20,2003,0,,,,,,SEA Education,Not adjusted,333um,40.35-69.2372020030SEA EducationNot adjusted333um
40.64,-69.15,7,20,2003,0,,,,,,SEA Education,Not adjusted,333um,40.64-69.1572020030SEA EducationNot adjusted333um
40.58,-134.42,7,21,2003,70194,,,,,,SEA Education,Not Adjusted,333um,40.58-134.42721200370194SEA EducationNot Adjusted333um
40.38,-133.51,7,21,2003,38697,,,,,,SEA Education,Not Adjusted,333um,40.38-133.51721200338697SEA EducationNot Adjusted333um
41.05,-68.95,7,21,2003,0,,,,,,SEA Education,Not adjusted,333um,41.05-68.9572120030SEA EducationNot adjusted333um
41.28,-69.11,7,21,2003,1473,,,,,,SEA Education,Not adjusted,333um,41.28-69.1172120031473SEA EducationNot adjusted333um
40.16,-132.23,7,22,2003,11879,,,,,,SEA Education,Not Adjusted,333um,40.16-132.23722200311879SEA EducationNot Adjusted333um
39.9,-130.79,7,22,2003,21107,,,,,,SEA Education,Not Adjusted,333um,39.9-130.79722200321107SEA EducationNot Adjusted333um
41.91,-69.51,7,22,2003,1080,,,,,,SEA Education,Not adjusted,333um,41.91-69.5172220031080SEA EducationNot adjusted333um
42.27,-69.73,7,22,2003,22138,,,,,,SEA Education,Not adjusted,333um,42.27-69.73722200322138SEA EducationNot adjusted333um
42.32,-70.27,7,22,2003,2160,,,,,,SEA Education,Not adjusted,333um,42.32-70.2772220032160SEA EducationNot adjusted333um
42.37,-70.44,7,22,2003,0,,,,,,SEA Education,Not adjusted,333um,42.37-70.4472220030SEA EducationNot adjusted333um
43.06,-70.41,7,31,2003,0,,,,,,SEA Education,Not adjusted,333um,43.06-70.4173120030SEA EducationNot adjusted333um
42.71,-70.11,8,1,2003,2025,,,,,,SEA Education,Not adjusted,333um,42.71-70.118120032025SEA EducationNot adjusted333um
42.5,-69.59,8,1,2003,0,,,,,,SEA Education,Not adjusted,333um,42.5-69.598120030SEA EducationNot adjusted333um
42.03,-69.14,8,2,2003,0,,,,,,SEA Education,Not adjusted,333um,42.03-69.148220030SEA EducationNot adjusted333um
41.78,-68.47,8,2,2003,2700,,,,,,SEA Education,Not adjusted,333um,41.78-68.478220032700SEA EducationNot adjusted333um
41.38,-68.33,8,3,2003,1080,,,,,,SEA Education,Not adjusted,333um,41.38-68.338320031080SEA EducationNot adjusted333um
40.47,-67.71,8,3,2003,0,,,,,,SEA Education,Not adjusted,333um,40.47-67.718320030SEA EducationNot adjusted333um
40.66,-68.38,8,4,2003,0,,,,,,SEA Education,Not adjusted,333um,40.66-68.388420030SEA EducationNot adjusted333um
33.26,-118.32,8,16,2003,3600,,,,,,SEA Education,Not Adjusted,333um,33.26-118.3281620033600SEA EducationNot Adjusted333um
33.1,-118.6,8,17,2003,524,,,,,,SEA Education,Not Adjusted,333um,33.1-118.68172003524SEA EducationNot Adjusted333um
33.38,-118.54,8,17,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.38-118.5481720030SEA EducationNot Adjusted333um
33.09,-119.04,8,18,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.09-119.0481820030SEA EducationNot Adjusted333um
32.35,-120.14,8,19,2003,0,,,,,,SEA Education,Not Adjusted,333um,32.35-120.1481920030SEA EducationNot Adjusted333um
40.08,-70.73,10,18,2003,0,,,,,,SEA Education,Not adjusted,333um,40.08-70.73101820030SEA EducationNot adjusted333um
39.52,-69.97,10,18,2003,0,,,,,,SEA Education,Not adjusted,333um,39.52-69.97101820030SEA EducationNot adjusted333um
38.84,-69.05,10,18,2003,1080,,,,,,SEA Education,Not adjusted,333um,38.84-69.05101820031080SEA EducationNot adjusted333um
33.02,-118.29,10,19,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.02-118.29101920030SEA EducationNot Adjusted333um
33.56,-118.77,10,19,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.56-118.77101920030SEA EducationNot Adjusted333um
38.35,-67.92,10,19,2003,0,,,,,,SEA Education,Not adjusted,333um,38.35-67.92101920030SEA EducationNot adjusted333um
33.47,-118.94,10,20,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.47-118.94102020030SEA EducationNot Adjusted333um
33.35,-119.01,10,20,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.35-119.01102020030SEA EducationNot Adjusted333um
37.78,-66.74,10,20,2003,0,,,,,,SEA Education,Not adjusted,333um,37.78-66.74102020030SEA EducationNot adjusted333um
37.3,-65.39,10,20,2003,0,,,,,,SEA Education,Not adjusted,333um,37.3-65.39102020030SEA EducationNot adjusted333um
32.76,-119.15,10,21,2003,0,,,,,,SEA Education,Not Adjusted,333um,32.76-119.15102120030SEA EducationNot Adjusted333um
33.1,-119.04,10,21,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.1-119.04102120030SEA EducationNot Adjusted333um
37.15,-64.07,10,21,2003,0,,,,,,SEA Education,Not adjusted,333um,37.15-64.07102120030SEA EducationNot adjusted333um
37.05,-63.73,10,21,2003,5400,,,,,,SEA Education,Not adjusted,333um,37.05-63.73102120035400SEA EducationNot adjusted333um
33.06,-118.95,10,22,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.06-118.95102220030SEA EducationNot Adjusted333um
32.84,-119.12,10,22,2003,0,,,,,,SEA Education,Not Adjusted,333um,32.84-119.12102220030SEA EducationNot Adjusted333um
33.08,-119.04,10,23,2003,0,,,,,,SEA Education,Not Adjusted,333um,33.08-119.04102320030SEA EducationNot Adjusted333um
32.37,-118.95,10,23,2003,0,,,,,,SEA Education,Not Adjusted,333um,32.37-118.95102320030SEA EducationNot Adjusted333um
36.17,-59.18,10,23,2003,32397,,,,,,SEA Education,Not adjusted,333um,36.17-59.181023200332397SEA EducationNot adjusted333um
31.72,-119.54,10,24,2003,0,,,,,,SEA Education,Not Adjusted,333um,31.72-119.54102420030SEA EducationNot Adjusted333um
31.54,-119.85,10,24,2003,0,,,,,,SEA Education,Not Adjusted,333um,31.54-119.85102420030SEA EducationNot Adjusted333um
31.06,-119.53,10,24,2003,0,,,,,,SEA Education,Not Adjusted,333um,31.06-119.53102420030SEA EducationNot Adjusted333um
35.88,-58.53,10,24,2003,1800,,,,,,SEA Education,Not adjusted,333um,35.88-58.53102420031800SEA EducationNot adjusted333um
29.98,-118.8,10,25,2003,0,,,,,,SEA Education,Not Adjusted,333um,29.98-118.8102520030SEA EducationNot Adjusted333um
29.37,-118.46,10,25,2003,0,,,,,,SEA Education,Not Adjusted,333um,29.37-118.46102520030SEA EducationNot Adjusted333um
34.75,-58.3,10,25,2003,2078,,,,,,SEA Education,Not adjusted,333um,34.75-58.3102520032078SEA EducationNot adjusted333um
33.88,-57.36,10,25,2003,1620,,,,,,SEA Education,Not adjusted,333um,33.88-57.36102520031620SEA EducationNot adjusted333um
28.72,-117.98,10,26,2003,0,,,,,,SEA Education,Not Adjusted,333um,28.72-117.98102620030SEA EducationNot Adjusted333um
32.42,-57.05,10,26,2003,1200,,,,,,SEA Education,Not adjusted,333um,32.42-57.05102620031200SEA EducationNot adjusted333um
31.38,-57.07,10,26,2003,5400,,,,,,SEA Education,Not adjusted,333um,31.38-57.07102620035400SEA EducationNot adjusted333um
28.54,-116.21,10,27,2003,0,,,,,,SEA Education,Not Adjusted,333um,28.54-116.21102720030SEA EducationNot Adjusted333um
28.41,-115.18,10,27,2003,0,,,,,,SEA Education,Not Adjusted,333um,28.41-115.18102720030SEA EducationNot Adjusted333um
28.04,-115.08,10,27,2003,0,,,,,,SEA Education,Not Adjusted,333um,28.04-115.08102720030SEA EducationNot Adjusted333um
30,-57.35,10,27,2003,11781,,,,,,SEA Education,Not adjusted,333um,30-57.351027200311781SEA EducationNot adjusted333um
27.84,-115.43,10,28,2003,0,,,,,,SEA Education,Not Adjusted,333um,27.84-115.43102820030SEA EducationNot Adjusted333um
27.33,-115.14,10,28,2003,0,,,,,,SEA Education,Not Adjusted,333um,27.33-115.14102820030SEA EducationNot Adjusted333um
27.45,-58.13,10,28,2003,51296,,,,,,SEA Education,Not adjusted,333um,27.45-58.131028200351296SEA EducationNot adjusted333um
26.6,-114.54,10,29,2003,0,,,,,,SEA Education,Not Adjusted,333um,26.6-114.54102920030SEA EducationNot Adjusted333um
26.83,-57.98,10,29,2003,25455,,,,,,SEA Education,Not adjusted,333um,26.83-57.981029200325455SEA EducationNot adjusted333um
26.21,-58.4,10,29,2003,1800,,,,,,SEA Education,Not adjusted,333um,26.21-58.4102920031800SEA EducationNot adjusted333um
25.68,-113.29,10,30,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.68-113.29103020030SEA EducationNot Adjusted333um
24.59,-112.58,10,30,2003,0,,,,,,SEA Education,Not Adjusted,333um,24.59-112.58103020030SEA EducationNot Adjusted333um
25.4,-58.61,10,30,2003,10682,,,,,,SEA Education,Not adjusted,333um,25.4-58.611030200310682SEA EducationNot adjusted333um
24.76,-58.19,10,30,2003,4054,,,,,,SEA Education,Not adjusted,333um,24.76-58.19103020034054SEA EducationNot adjusted333um
24.28,-112.28,10,31,2003,0,,,,,,SEA Education,Not Adjusted,333um,24.28-112.28103120030SEA EducationNot Adjusted333um
23.35,-111.06,10,31,2003,1080,,,,,,SEA Education,Not Adjusted,333um,23.35-111.06103120031080SEA EducationNot Adjusted333um
24.03,-57.76,10,31,2003,3240,,,,,,SEA Education,Not adjusted,333um,24.03-57.76103120033240SEA EducationNot adjusted333um
23.24,-57.67,10,31,2003,6479,,,,,,SEA Education,Not adjusted,333um,23.24-57.67103120036479SEA EducationNot adjusted333um
23.15,-110.56,11,1,2003,540,,,,,,SEA Education,Not Adjusted,333um,23.15-110.561112003540SEA EducationNot Adjusted333um
22.99,-109.47,11,1,2003,4860,,,,,,SEA Education,Not Adjusted,333um,22.99-109.4711120034860SEA EducationNot Adjusted333um
23.65,-109.13,11,1,2003,0,,,,,,SEA Education,Not Adjusted,333um,23.65-109.1311120030SEA EducationNot Adjusted333um
21.61,-57.66,11,1,2003,2700,,,,,,SEA Education,Not adjusted,333um,21.61-57.6611120032700SEA EducationNot adjusted333um
21.85,-57.53,11,1,2003,8774,,,,,,SEA Education,Not adjusted,333um,21.85-57.5311120038774SEA EducationNot adjusted333um
24.21,-109.76,11,2,2003,11339,,,,,,SEA Education,Not Adjusted,333um,24.21-109.76112200311339SEA EducationNot Adjusted333um
24.52,-110.16,11,3,2003,0,,,,,,SEA Education,Not Adjusted,333um,24.52-110.1611320030SEA EducationNot Adjusted333um
19.11,-57.61,11,3,2003,4723,,,,,,SEA Education,Not adjusted,333um,19.11-57.6111320034723SEA EducationNot adjusted333um
18.22,-57.63,11,3,2003,540,,,,,,SEA Education,Not adjusted,333um,18.22-57.631132003540SEA EducationNot adjusted333um
16.16,-57.97,11,4,2003,0,,,,,,SEA Education,Not adjusted,333um,16.16-57.9711420030SEA EducationNot adjusted333um
14.98,-58.29,11,5,2003,0,,,,,,SEA Education,Not adjusted,333um,14.98-58.2911520030SEA EducationNot adjusted333um
12.02,-59.46,11,6,2003,3600,,,,,,SEA Education,Not adjusted,333um,12.02-59.4611620033600SEA EducationNot adjusted333um
11.1,-59.76,11,6,2003,0,,,,,,SEA Education,Not adjusted,333um,11.1-59.7611620030SEA EducationNot adjusted333um
24.37,-110.48,11,7,2003,0,,,,,,SEA Education,Not Adjusted,333um,24.37-110.4811720030SEA EducationNot Adjusted333um
25.28,-110.38,11,8,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.28-110.3811820030SEA EducationNot Adjusted333um
25.94,-110.73,11,8,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.94-110.7311820030SEA EducationNot Adjusted333um
26.21,-110.45,11,8,2003,540,,,,,,SEA Education,Not Adjusted,333um,26.21-110.451182003540SEA EducationNot Adjusted333um
26.14,-110.64,11,9,2003,0,,,,,,SEA Education,Not Adjusted,333um,26.14-110.6411920030SEA EducationNot Adjusted333um
26.05,-110.91,11,10,2003,0,,,,,,SEA Education,Not Adjusted,333um,26.05-110.91111020030SEA EducationNot Adjusted333um
25.69,-110.86,11,10,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.69-110.86111020030SEA EducationNot Adjusted333um
25.35,-110.39,11,11,2003,0,,,,,,SEA Education,Not Adjusted,333um,25.35-110.39111120030SEA EducationNot Adjusted333um
24.73,-109.94,11,11,2003,0,,,,,,SEA Education,Not Adjusted,333um,24.73-109.94111120030SEA EducationNot Adjusted333um
24.03,-109.51,11,12,2003,0,,,,,,SEA Education,Not Adjusted,333um,24.03-109.51111220030SEA EducationNot Adjusted333um
23.52,-108.79,11,12,2003,1080,,,,,,SEA Education,Not Adjusted,333um,23.52-108.79111220031080SEA EducationNot Adjusted333um
22.76,-109.09,11,13,2003,4860,,,,,,SEA Education,Not Adjusted,333um,22.76-109.09111320034860SEA EducationNot Adjusted333um
22.11,-109,11,13,2003,0,,,,,,SEA Education,Not Adjusted,333um,22.11-109111320030SEA EducationNot Adjusted333um
21.42,-109.67,11,13,2003,540,,,,,,SEA Education,Not Adjusted,333um,21.42-109.6711132003540SEA EducationNot Adjusted333um
21.15,-109.97,11,14,2003,540,,,,,,SEA Education,Not Adjusted,333um,21.15-109.9711142003540SEA EducationNot Adjusted333um
19.8,-110.68,11,15,2003,1080,,,,,,SEA Education,Not Adjusted,333um,19.8-110.68111520031080SEA EducationNot Adjusted333um
18.97,-111.05,11,16,2003,0,,,,,,SEA Education,Not Adjusted,333um,18.97-111.05111620030SEA EducationNot Adjusted333um
19.24,-110.06,11,17,2003,0,,,,,,SEA Education,Not Adjusted,333um,19.24-110.06111720030SEA EducationNot Adjusted333um
19.51,-109.09,11,18,2003,0,,,,,,SEA Education,Not Adjusted,333um,19.51-109.09111820030SEA EducationNot Adjusted333um
19.43,-108.4,11,18,2003,9179,,,,,,SEA Education,Not Adjusted,333um,19.43-108.4111820039179SEA EducationNot Adjusted333um
19.62,-107.43,11,19,2003,0,,,,,,SEA Education,Not Adjusted,333um,19.62-107.43111920030SEA EducationNot Adjusted333um
19.73,-106.63,11,19,2003,0,,,,,,SEA Education,Not Adjusted,333um,19.73-106.63111920030SEA EducationNot Adjusted333um
19.96,-105.87,11,19,2003,0,,,,,,SEA Education,Not Adjusted,333um,19.96-105.87111920030SEA EducationNot Adjusted333um
20.15,-106.29,11,20,2003,0,,,,,,SEA Education,Not Adjusted,333um,20.15-106.29112020030SEA EducationNot Adjusted333um
18.29,-64.06,11,20,2003,1080,,,,,,SEA Education,Not adjusted,333um,18.29-64.06112020031080SEA EducationNot adjusted333um
20.14,-106.8,11,21,2003,1080,,,,,,SEA Education,Not Adjusted,333um,20.14-106.8112120031080SEA EducationNot Adjusted333um
20.35,-106.35,11,21,2003,1620,,,,,,SEA Education,Not Adjusted,333um,20.35-106.35112120031620SEA EducationNot Adjusted333um
20.6,-105.9,11,22,2003,0,,,,,,SEA Education,Not Adjusted,333um,20.6-105.9112220030SEA EducationNot Adjusted333um
20.57,-105.51,11,23,2003,0,,,,,,SEA Education,Not Adjusted,333um,20.57-105.51112320030SEA EducationNot Adjusted333um
18.12,-64.89,12,1,2003,0,,,,,,SEA Education,Not adjusted,333um,18.12-64.8912120030SEA EducationNot adjusted333um
18.64,-64.56,12,1,2003,540,,,,,,SEA Education,Not adjusted,333um,18.64-64.561212003540SEA EducationNot adjusted333um
17.79,-64.39,12,1,2003,0,,,,,,SEA Education,Not adjusted,333um,17.79-64.3912120030SEA EducationNot adjusted333um
20.61,-105.64,12,2,2003,0,,,,,,SEA Education,Not Adjusted,333um,20.61-105.6412220030SEA EducationNot Adjusted333um
20.27,-105.64,12,2,2003,0,,,,,,SEA Education,Not Adjusted,333um,20.27-105.6412220030SEA EducationNot Adjusted333um
19.95,-106.08,12,2,2003,2160,,,,,,SEA Education,Not Adjusted,333um,19.95-106.0812220032160SEA EducationNot Adjusted333um
16.97,-63.87,12,2,2003,3000,,,,,,SEA Education,Not adjusted,333um,16.97-63.8712220033000SEA EducationNot adjusted333um
16.98,-63.7,12,2,2003,1620,,,,,,SEA Education,Not adjusted,333um,16.98-63.712220031620SEA EducationNot adjusted333um
19.24,-106.66,12,3,2003,4860,,,,,,SEA Education,Not Adjusted,333um,19.24-106.6612320034860SEA EducationNot Adjusted333um
16.35,-63.31,12,3,2003,0,,,,,,SEA Education,Not adjusted,333um,16.35-63.3112320030SEA EducationNot adjusted333um
15.84,-62.94,12,3,2003,0,,,,,,SEA Education,Not adjusted,333um,15.84-62.9412320030SEA EducationNot adjusted333um
18.46,-107.41,12,4,2003,0,,,,,,SEA Education,Not Adjusted,333um,18.46-107.4112420030SEA EducationNot Adjusted333um
17.55,-108.32,12,4,2003,12419,,,,,,SEA Education,Not Adjusted,333um,17.55-108.32124200312419SEA EducationNot Adjusted333um
16.34,-62.91,12,4,2003,0,,,,,,SEA Education,Not adjusted,333um,16.34-62.9112420030SEA EducationNot adjusted333um
16.06,-62.62,12,4,2003,0,,,,,,SEA Education,Not adjusted,333um,16.06-62.6212420030SEA EducationNot adjusted333um
16.88,-108.86,12,5,2003,34017,,,,,,SEA Education,Not Adjusted,333um,16.88-108.86125200334017SEA EducationNot Adjusted333um
16.36,-109.22,12,5,2003,19438,,,,,,SEA Education,Not Adjusted,333um,16.36-109.22125200319438SEA EducationNot Adjusted333um
15.88,-62.45,12,5,2003,0,,,,,,SEA Education,Not adjusted,333um,15.88-62.4512520030SEA EducationNot adjusted333um
15.6,-62.27,12,5,2003,2700,,,,,,SEA Education,Not adjusted,333um,15.6-62.2712520032700SEA EducationNot adjusted333um
16.28,-109.65,12,6,2003,4320,,,,,,SEA Education,Not Adjusted,333um,16.28-109.6512620034320SEA EducationNot Adjusted333um
16.13,-109.66,12,6,2003,3780,,,,,,SEA Education,Not Adjusted,333um,16.13-109.6612620033780SEA EducationNot Adjusted333um
